0.054439,0.79842,0.19849,0,0,1
0.047499,0.79958,0.20779,0,0,1
0.041032,0.8,0.2173,0,0,1
0.035039,0.79968,0.22703,0,0,1
0.029518,0.79863,0.23697,0,0,1
0.024471,0.79684,0.24713,0,0,1
0.019897,0.79431,0.25749,0,0,1
0.015797,0.79105,0.26807,0,0,1
0.012169,0.78705,0.27887,0,0,1
0.0090148,0.78232,0.28987,0,0,1
0.0063337,0.77684,0.30109,0,0,1
0.0041258,0.77063,0.31252,0,0,1
0.0023911,0.76369,0.32417,0,0,1
0.0011296,0.75601,0.33603,0,0,1
0.0003413,0.74759,0.3481,0,0,1
2.3281e-05,0.73843,0.36038,3.707e-07,0,1
0,0.72885,0.37273,2.3169e-05,0,1
0,0.71928,0.38493,0.00010248,0,1
0,0.70979,0.39694,0.00024121,0,1
0,0.70035,0.40878,0.00043937,0,1
0,0.69098,0.42044,0.00069696,0,1
0,0.68167,0.43192,0.001014,0,1
0,0.67242,0.44323,0.0013904,0,1
0,0.66324,0.45437,0.0018263,0,1
0,0.65412,0.46532,0.0023216,0,1
0,0.64506,0.4761,0.0028763,0,1
0,0.63607,0.4867,0.0034905,0,1
0,0.62714,0.49713,0.0041641,0,1
0,0.61827,0.50738,0.0048971,0,1
0,0.60946,0.51745,0.0056895,0,1
0,0.60072,0.52735,0.0065414,0,1
0,0.59205,0.53707,0.0074527,0,1
0,0.58343,0.54662,0.0084234,0,1
0,0.57488,0.55598,0.0094536,0,1
0,0.56639,0.56517,0.010543,0,1
0,0.55796,0.57419,0.011692,0,1
0,0.5496,0.58303,0.012901,0,1
0,0.5413,0.59169,0.014168,0,1
0,0.53307,0.60018,0.015496,0,1
0,0.52489,0.60849,0.016882,0,1
0,0.51678,0.61662,0.018329,0,1
0,0.50874,0.62457,0.019834,0,1
0,0.50075,0.63235,0.021399,0,1
0,0.49283,0.63996,0.023024,0,1
0,0.48498,0.64738,0.024708,0,1
0,0.47718,0.65464,0.026451,0,1
0,0.46945,0.66171,0.028254,0,1
0,0.46178,0.66861,0.030116,0,1
0,0.45418,0.67533,0.032037,0,1
0,0.44664,0.68187,0.034018,0,1
0,0.43916,0.68824,0.036059,0,1
0,0.43174,0.69443,0.038159,0,1
0,0.42439,0.70045,0.040318,0,1
0,0.4171,0.70629,0.042537,0,1
0,0.40988,0.71195,0.044815,0,1
0,0.40271,0.71744,0.047152,0,1
0,0.39561,0.72275,0.049549,0,1
0,0.38858,0.72788,0.052006,0,1
0,0.3816,0.73284,0.054522,0,1
0,0.37469,0.73762,0.057097,0,1
0,0.36785,0.74222,0.059732,0,1
0,0.36106,0.74665,0.062426,0,1
0,0.35434,0.7509,0.065179,0,1
0,0.34768,0.75498,0.067992,0,1
0,0.34109,0.75887,0.070865,0,1
0,0.33456,0.7626,0.073796,0,1
0,0.32809,0.76614,0.076788,0,1
0,0.32168,0.76951,0.079838,0,1
0,0.31534,0.7727,0.082949,0,1
0,0.30906,0.77572,0.086118,0,1
0,0.30285,0.77856,0.089347,0,1
0,0.2967,0.78122,0.092636,0,1
0,0.29061,0.78371,0.095983,0,1
0,0.28458,0.78602,0.099391,0,1
0,0.27862,0.78815,0.10286,0,1
0,0.27272,0.79011,0.10638,0,1
0,0.26688,0.79189,0.10997,0,1
0,0.26111,0.7935,0.11361,0,1
0,0.2554,0.79493,0.11732,0,1
0,0.24975,0.79618,0.12108,0,1
0,0.24416,0.79725,0.12491,0,1
0,0.23864,0.79815,0.12879,0,1
0,0.23318,0.79887,0.13273,0,1
0,0.22779,0.79942,0.13673,0,1
0,0.22246,0.79979,0.14079,0,1
0,0.21719,0.79998,0.14491,0,1
0,0.21198,0.8,0.14909,0,1
0,0.20684,0.79984,0.15333,0,1
0,0.20176,0.7995,0.15763,0,1
0,0.19675,0.79899,0.16199,0,1
0,0.19179,0.7983,0.16641,0,1
0,0.1869,0.79744,0.17088,0,1
0,0.18208,0.7964,0.17542,0,1
0,0.17731,0.79518,0.18002,0,1
0,0.17261,0.79378,0.18467,0,1
0,0.16798,0.79221,0.18939,0,1
0,0.1634,0.79046,0.19416,0,1
0,0.15889,0.78854,0.19899,0,1
0,0.15444,0.78644,0.20389,0,1
0,0.15006,0.78416,0.20884,0,1
0,0.14574,0.78171,0.21385,0,1
0,0.14148,0.77908,0.21892,0,1
0,0.13728,0.77627,0.22405,0,1
0,0.13315,0.77329,0.22924,0,1
0,0.12908,0.77013,0.23449,0,1
0,0.12508,0.7668,0.2398,0,1
0,0.12113,0.76328,0.24517,0,1
0,0.11726,0.7596,0.2506,0,1
0,0.11344,0.75573,0.25608,0,1
0,0.10969,0.75169,0.26163,0,1
0,0.106,0.74747,0.26724,0,1
0,0.10237,0.74308,0.2729,0,1
0,0.098805,0.73851,0.27863,0,1
0,0.095304,0.73376,0.28441,0,1
0,0.091867,0.72884,0.29026,0,1
0,0.088492,0.72374,0.29616,0,1
0,0.085181,0.71846,0.30212,0,1
0,0.081933,0.71301,0.30814,0,1
0,0.078748,0.70738,0.31423,0,1
0,0.075626,0.70157,0.32037,0,1
0,0.072568,0.69559,0.32657,0,1
0,0.069572,0.68943,0.33283,0,1
0,0.06664,0.6831,0.33915,0,1
0,0.06377,0.67659,0.34552,0,1
0,0.060964,0.6699,0.35196,0,1
0,0.058221,0.66303,0.35846,0,1
0,0.055541,0.65599,0.36502,0,1
0,0.052925,0.64878,0.37163,0,1
0,0.050371,0.64138,0.37831,0,1
0,0.047881,0.63381,0.38504,0,1
0,0.045453,0.62607,0.39184,0,1
0,0.043089,0.61814,0.39869,0,1
0,0.040788,0.61004,0.40561,0,1
0,0.03855,0.60177,0.41258,0,1
0,0.036376,0.59332,0.41961,0,1
0,0.034264,0.58469,0.4267,0,1
0,0.032216,0.57588,0.43386,0,1
0,0.03023,0.5669,0.44107,0,1
0,0.028308,0.55774,0.44834,0,1
0,0.026449,0.54841,0.45567,0,1
0,0.024653,0.5389,0.46305,0,1
0,0.02292,0.52921,0.4705,0,1
0,0.021251,0.51935,0.47801,0,1
0,0.019644,0.50931,0.48558,0,1
0,0.018101,0.49909,0.4932,0,1
0,0.016621,0.4887,0.50089,0,1
0,0.015204,0.47813,0.50864,0,1
0,0.01385,0.46738,0.51644,0,1
0,0.012559,0.45646,0.52431,0,1
0,0.011331,0.44536,0.53223,0,1
0,0.010167,0.43409,0.54021,0,1
0,0.0090655,0.42263,0.54826,0,1
0,0.0080273,0.41101,0.55636,0,1
0,0.0070522,0.3992,0.56452,0,1
0,0.0061403,0.38722,0.57274,0,1
0,0.0052915,0.37506,0.58102,0,1
0,0.0045058,0.36273,0.58936,0,1
0,0.0037833,0.35022,0.59776,0,1
0,0.0031239,0.33753,0.60622,0,1
0,0.0025277,0.32467,0.61474,0,1
0,0.0019945,0.31163,0.62331,0,1
0,0.0015246,0.29841,0.63195,0,1
0,0.0011178,0.28502,0.64065,0,1
0,0.00077407,0.27145,0.6494,0,1
0,0.00049352,0.25771,0.65822,0,1
0,0.00027612,0.24379,0.66709,0,1
0,0.00012185,0.22969,0.67603,0,1
0,3.0721e-05,0.21541,0.68502,0,1
0,9.166e-07,0.20098,0.69406,2.2988e-06,1
0,0,0.18676,0.70292,4.7999e-05,1
0,0,0.17304,0.71139,0.00017257,1
0,0,0.15985,0.71948,0.00037716,1
0,0,0.14718,0.72718,0.00066179,1
0,0,0.13504,0.7345,0.0010264,1
0,0,0.12341,0.74143,0.0014711,1
0,0,0.11231,0.74797,0.0019959,1
0,0,0.10174,0.75413,0.0026006,1
0,0,0.091683,0.75989,0.0032854,1
0,0,0.082152,0.76527,0.0040502,1
0,0,0.073145,0.77027,0.004895,1
0,0,0.06466,0.77487,0.0058199,1
0,0,0.056699,0.77909,0.0068248,1
0,0,0.04926,0.78293,0.0079097,1
0,0,0.042345,0.78637,0.0090747,1
0,0,0.035952,0.78943,0.01032,1
0,0,0.030083,0.7921,0.011645,1
0,0,0.024737,0.79438,0.01305,1
0,0,0.019914,0.79628,0.014535,1
0,0,0.015613,0.79779,0.0161,1
0,0,0.011836,0.79891,0.017745,1
0,0,0.0085823,0.79965,0.01947,1
0,0,0.0058513,0.8,0.021275,1
0,0,0.0036434,0.79996,0.023161,1
0,0,0.0019585,0.79954,0.025126,1
0,0,0.00079664,0.79872,0.027171,1
0,0,0.00015785,0.79753,0.029297,1
0,0,9.445e-07,0.79597,0.031495,1
0,0,0,0.7943,0.033716,1
0,0,0,0.79263,0.035934,1
0,0,0,0.79097,0.03815,1
0,0,0,0.7893,0.040364,1
0,0,0,0.78764,0.042575,1
0,0,0,0.78597,0.044783,1
0,0,0,0.78431,0.046989,1
0,0,0,0.78266,0.049192,1
0,0,0,0.781,0.051393,1
0,0,0,0.77935,0.053591,1
0,0,0,0.77769,0.055786,1
0,0,0,0.77604,0.057979,1
0,0,0,0.77439,0.06017,1
0,0,0,0.77274,0.062358,1
0,0,0,0.7711,0.064543,1
0,0,0,0.76945,0.066726,1
0,0,0,0.76781,0.068906,1
0,0,0,0.76617,0.071084,1
0,0,0,0.76453,0.073259,1
0,0,0,0.7629,0.075432,1
0,0,0,0.76126,0.077602,1
0,0,0,0.75963,0.079769,1
0,0,0,0.75799,0.081934,1
0,0,0,0.75636,0.084097,1
0,0,0,0.75474,0.086257,1
0,0,0,0.75311,0.088414,1
0,0,0,0.75148,0.090569,1
0,0,0,0.74986,0.092721,1
0,0,0,0.74824,0.094871,1
0,0,0,0.74662,0.097018,1
0,0,0,0.745,0.099163,1
0,0,0,0.74339,0.1013,1
0,0,0,0.74177,0.10344,1
0,0,0,0.74016,0.10558,1
0,0,0,0.73855,0.10772,1
0,0,0,0.73694,0.10985,1
0,0,0,0.73533,0.11198,1
0,0,0,0.73373,0.1141,1
0,0,0,0.73212,0.11623,1
0,0,0,0.73052,0.11835,1
0,0,0,0.72892,0.12047,1
0,0,0,0.72732,0.12258,1
0,0,0,0.72573,0.1247,1
0,0,0,0.72413,0.12681,1
0,0,0,0.72254,0.12892,1
0,0,0,0.72095,0.13103,1
0,0,0,0.71936,0.13313,1
0,0,0,0.71777,0.13523,1
0,0,0,0.71618,0.13733,1
0,0,0,0.7146,0.13943,1
0,0,0,0.71302,0.14152,1
0,0,0,0.71143,0.14361,1
0,0,0,0.70986,0.1457,1
0,0,0,0.70828,0.14778,1
0,0,0,0.7067,0.14987,1
0,0,0,0.70513,0.15195,1
0,0,0,0.70356,0.15403,1
0,0,0,0.70199,0.1561,1
0,0,0,0.70042,0.15818,1
0,0,0,0.69885,0.16025,1
0,0,0,0.69728,0.16231,1
0,0,0,0.69572,0.16438,1
0,0,0,0.69416,0.16644,1
0,0,0,0.6926,0.1685,1
0,0,0,0.69104,0.17056,1
0,0,0,0.68948,0.17262,1
0,0,0,0.68793,0.17467,1
0,0,0,0.68638,0.17672,1
0,0,0,0.68483,0.17877,1
0,0,0,0.68328,0.18081,1
0,0,0,0.68173,0.18286,1
0,0,0,0.68018,0.1849,1
0,0,0,0.67864,0.18693,1
0,0,0,0.6771,0.18897,1
0,0,0,0.67556,0.191,1
0,0,0,0.67402,0.19303,1
0,0,0,0.67248,0.19506,1
0,0,0,0.67095,0.19708,1
0,0,0,0.66941,0.1991,1
0,0,0,0.66788,0.20112,1
0,0,0,0.66635,0.20314,1
0,0,0,0.66482,0.20516,1
0,0,0,0.66329,0.20717,1
0,0,0,0.66177,0.20918,1
0,0,0,0.66025,0.21118,1
0,0,0,0.65873,0.21319,1
0,0,0,0.65721,0.21519,1
0,0,0,0.65569,0.21719,1
0,0,0,0.65417,0.21919,1
0,0,0,0.65266,0.22118,1
0,0,0,0.65115,0.22317,1
0,0,0,0.64963,0.22516,1
0,0,0,0.64813,0.22715,1
0,0,0,0.64662,0.22913,1
0,0,0,0.64511,0.23111,1
0,0,0,0.64361,0.23309,1
0,0,0,0.64211,0.23507,1
0,0,0,0.64061,0.23704,1
0,0,0,0.63911,0.23901,1
0,0,0,0.63761,0.24098,1
0,0,0,0.63612,0.24295,1
0,0,0,0.63462,0.24491,1
0,0,0,0.63313,0.24687,1
0,0,0,0.63164,0.24883,1
0,0,0,0.63015,0.25079,1
0,0,0,0.62867,0.25274,1
0,0,0,0.62718,0.25469,1
0,0,0,0.6257,0.25664,1
0,0,0,0.62422,0.25858,1
0,0,0,0.62274,0.26053,1
0,0,0,0.62126,0.26247,1
0,0,0,0.61979,0.26441,1
0,0,0,0.61831,0.26634,1
0,0,0,0.61684,0.26827,1
0,0,0,0.61537,0.27021,1
0,0,0,0.6139,0.27213,1
0,0,0,0.61244,0.27406,1
0,0,0,0.61097,0.27598,1
0,0,0,0.60951,0.2779,1
0,0,0,0.60805,0.27982,1
0,0,0,0.60659,0.28173,1
0,0,0,0.60513,0.28365,1
0,0,0,0.60367,0.28556,1
0,0,0,0.60222,0.28746,1
0,0,0,0.60076,0.28937,1
0,0,0,0.59931,0.29127,1
0,0,0,0.59786,0.29317,1
0,0,0,0.59642,0.29507,1
0,0,0,0.59497,0.29696,1
0,0,0,0.59353,0.29886,1
0,0,0,0.59208,0.30074,1
0,0,0,0.59064,0.30263,1
0,0,0,0.5892,0.30452,1
0,0,0,0.58777,0.3064,1
0,0,0,0.58633,0.30828,1
0,0,0,0.5849,0.31015,1
0,0,0,0.58347,0.31203,1
0,0,0,0.58204,0.3139,1
0,0,0,0.58061,0.31577,1
0,0,0,0.57918,0.31764,1
0,0,0,0.57776,0.3195,1
0,0,0,0.57633,0.32136,1
0,0,0,0.57491,0.32322,1
0,0,0,0.57349,0.32508,1
0,0,0,0.57207,0.32693,1
0,0,0,0.57066,0.32878,1
0,0,0,0.56924,0.33063,1
0,0,0,0.56783,0.33248,1
0,0,0,0.56642,0.33432,1
0,0,0,0.56501,0.33616,1
0,0,0,0.5636,0.338,1
0,0,0,0.5622,0.33984,1
0,0,0,0.5608,0.34167,1
0,0,0,0.55939,0.3435,1
0,0,0,0.55799,0.34533,1
0,0,0,0.55659,0.34716,1
0,0,0,0.5552,0.34898,1
0,0,0,0.5538,0.3508,1
0,0,0,0.55241,0.35262,1
0,0,0,0.55102,0.35443,1
0,0,0,0.54963,0.35625,1
0,0,0,0.54824,0.35806,1
0,0,0,0.54685,0.35987,1
0,0,0,0.54547,0.36167,1
0,0,0,0.54409,0.36347,1
0,0,0,0.54271,0.36527,1
0,0,0,0.54133,0.36707,1
0,0,0,0.53995,0.36887,1
0,0,0,0.53857,0.37066,1
0,0,0,0.5372,0.37245,1
0,0,0,0.53583,0.37424,1
0,0,0,0.53446,0.37602,1
0,0,0,0.53309,0.37781,1
0,0,0,0.53172,0.37959,1
0,0,0,0.53036,0.38136,1
0,0,0,0.52899,0.38314,1
0,0,0,0.52763,0.38491,1
0,0,0,0.52627,0.38668,1
0,0,0,0.52491,0.38845,1
0,0,0,0.52356,0.39021,1
0,0,0,0.5222,0.39197,1
0,0,0,0.52085,0.39373,1
0,0,0,0.5195,0.39549,1
0,0,0,0.51815,0.39725,1
0,0,0,0.5168,0.399,1
0,0,0,0.51546,0.40075,1
0,0,0,0.51411,0.40249,1
0,0,0,0.51277,0.40424,1
0,0,0,0.51143,0.40598,1
0,0,0,0.51009,0.40772,1
0,0,0,0.50875,0.40946,1
0,0,0,0.50742,0.41119,1
0,0,0,0.50608,0.41292,1
0,0,0,0.50475,0.41465,1
0,0,0,0.50342,0.41638,1
0,0,0,0.50209,0.4181,1
0,0,0,0.50077,0.41982,1
0,0,0,0.49944,0.42154,1
0,0,0,0.49812,0.42326,1
0,0,0,0.4968,0.42497,1
0,0,0,0.49548,0.42668,1
0,0,0,0.49416,0.42839,1
0,0,0,0.49285,0.4301,1
0,0,0,0.49153,0.4318,1
0,0,0,0.49022,0.4335,1
0,0,0,0.48891,0.4352,1
0,0,0,0.4876,0.43689,1
0,0,0,0.48629,0.43859,1
0,0,0,0.48499,0.44028,1
0,0,0,0.48368,0.44197,1
0,0,0,0.48238,0.44365,1
0,0,0,0.48108,0.44534,1
0,0,0,0.47978,0.44702,1
0,0,0,0.47848,0.44869,1
0,0,0,0.47719,0.45037,1
0,0,0,0.4759,0.45204,1
0,0,0,0.47461,0.45371,1
0,0,0,0.47332,0.45538,1
0,0,0,0.47203,0.45705,1
0,0,0,0.47074,0.45871,1
0,0,0,0.46946,0.46037,1
0,0,0,0.46817,0.46203,1
0,0,0,0.46689,0.46368,1
0,0,0,0.46561,0.46533,1
0,0,0,0.46434,0.46698,1
0,0,0,0.46306,0.46863,1
0,0,0,0.46179,0.47028,1
0,0,0,0.46052,0.47192,1
0,0,0,0.45924,0.47356,1
0,0,0,0.45798,0.4752,1
0,0,0,0.45671,0.47683,1
0,0,0,0.45544,0.47846,1
0,0,0,0.45418,0.48009,1
0,0,0,0.45292,0.48172,1
0,0,0,0.45166,0.48334,1
0,0,0,0.4504,0.48496,1
0,0,0,0.44914,0.48658,1
0,0,0,0.44789,0.4882,1
0,0,0,0.44664,0.48982,1
0,0,0,0.44539,0.49143,1
0,0,0,0.44414,0.49304,1
0,0,0,0.44289,0.49464,1
0,0,0,0.44164,0.49625,1
0,0,0,0.4404,0.49785,1
0,0,0,0.43916,0.49945,1
0,0,0,0.43792,0.50104,1
0,0,0,0.43668,0.50264,1
0,0,0,0.43544,0.50423,1
0,0,0,0.43421,0.50582,1
0,0,0,0.43297,0.5074,1
0,0,0,0.43174,0.50899,1
0,0,0,0.43051,0.51057,1
0,0,0,0.42928,0.51215,1
0,0,0,0.42806,0.51372,1
0,0,0,0.42683,0.5153,1
0,0,0,0.42561,0.51687,1
0,0,0,0.42439,0.51844,1
0,0,0,0.42317,0.52,1
0,0,0,0.42195,0.52156,1
0,0,0,0.42073,0.52313,1
0,0,0,0.41952,0.52468,1
0,0,0,0.41831,0.52624,1
0,0,0,0.4171,0.52779,1
0,0,0,0.41589,0.52934,1
0,0,0,0.41468,0.53089,1
0,0,0,0.41347,0.53244,1
0,0,0,0.41227,0.53398,1
0,0,0,0.41107,0.53552,1
0,0,0,0.40987,0.53706,1
0,0,0,0.40867,0.53859,1
0,0,0,0.40747,0.54012,1
0,0,0,0.40628,0.54165,1
0,0,0,0.40508,0.54318,1
0,0,0,0.40389,0.54471,1
0,0,0,0.4027,0.54623,1
0,0,0,0.40152,0.54775,1
0,0,0,0.40033,0.54927,1
0,0,0,0.39915,0.55078,1
0,0,0,0.39796,0.55229,1
0,0,0,0.39678,0.5538,1
0,0,0,0.3956,0.55531,1
0,0,0,0.39443,0.55682,1
0,0,0,0.39325,0.55832,1
0,0,0,0.39208,0.55982,1
0,0,0,0.3909,0.56131,1
0,0,0,0.38973,0.56281,1
0,0,0,0.38856,0.5643,1
0,0,0,0.3874,0.56579,1
0,0,0,0.38623,0.56728,1
0,0,0,0.38507,0.56876,1
0,0,0,0.38391,0.57024,1
0,0,0,0.38275,0.57172,1
0,0,0,0.38159,0.5732,1
0,0,0,0.38043,0.57467,1
0,0,0,0.37928,0.57614,1
0,0,0,0.37813,0.57761,1
0,0,0,0.37697,0.57908,1
0,0,0,0.37583,0.58054,1
0,0,0,0.37468,0.582,1
0,0,0,0.37353,0.58346,1
0,0,0,0.37239,0.58492,1
0,0,0,0.37125,0.58637,1
0,0,0,0.37011,0.58782,1
0,0,0,0.36897,0.58927,1
0,0,0,0.36783,0.59072,1
0,0,0,0.36669,0.59216,1
0,0,0,0.36556,0.5936,1
0,0,0,0.36443,0.59504,1
0,0,0,0.3633,0.59648,1
0,0,0,0.36217,0.59791,1
0,0,0,0.36104,0.59934,1
0,0,0,0.35992,0.60077,1
0,0,0,0.3588,0.60219,1
0,0,0,0.35768,0.60362,1
0,0,0,0.35656,0.60504,1
0,0,0,0.35544,0.60646,1
0,0,0,0.35432,0.60787,1
0,0,0,0.35321,0.60928,1
0,0,0,0.3521,0.61069,1
0,0,0,0.35098,0.6121,1
0,0,0,0.34988,0.61351,1
0,0,0,0.34877,0.61491,1
0,0,0,0.34766,0.61631,1
0,0,0,0.34656,0.61771,1
0,0,0,0.34546,0.6191,1
0,0,0,0.34436,0.62049,1
0,0,0,0.34326,0.62188,1
0,0,0,0.34216,0.62327,1
0,0,0,0.34107,0.62466,1
0,0,0,0.33997,0.62604,1
0,0,0,0.33888,0.62742,1
0,0,0,0.33779,0.62879,1
0,0,0,0.33671,0.63017,1
0,0,0,0.33562,0.63154,1
0,0,0,0.33453,0.63291,1
0,0,0,0.33345,0.63428,1
0,0,0,0.33237,0.63564,1
0,0,0,0.33129,0.637,1
0,0,0,0.33021,0.63836,1
0,0,0,0.32914,0.63972,1
0,0,0,0.32807,0.64107,1
0,0,0,0.32699,0.64243,1
0,0,0,0.32592,0.64377,1
0,0,0,0.32485,0.64512,1
0,0,0,0.32379,0.64647,1
0,0,0,0.32272,0.64781,1
0,0,0,0.32166,0.64915,1
0,0,0,0.3206,0.65048,1
0,0,0,0.31954,0.65182,1
0,0,0,0.31848,0.65315,1
0,0,0,0.31742,0.65448,1
0,0,0,0.31637,0.6558,1
0,0,0,0.31532,0.65713,1
0,0,0,0.31426,0.65845,1
0,0,0,0.31322,0.65976,1
0,0,0,0.31217,0.66108,1
0,0,0,0.31112,0.66239,1
0,0,0,0.31008,0.6637,1
0,0,0,0.30904,0.66501,1
0,0,0,0.308,0.66632,1
0,0,0,0.30696,0.66762,1
0,0,0,0.30592,0.66892,1
0,0,0,0.30488,0.67022,1
0,0,0,0.30385,0.67152,1
0,0,0,0.30282,0.67281,1
0,0,0,0.30179,0.6741,1
0,0,0,0.30076,0.67539,1
0,0,0,0.29973,0.67667,1
0,0,0,0.29871,0.67796,1
0,0,0,0.29769,0.67924,1
0,0,0,0.29667,0.68051,1
0,0,0,0.29565,0.68179,1
0,0,0,0.29463,0.68306,1
0,0,0,0.29361,0.68433,1
0,0,0,0.2926,0.6856,1
0,0,0,0.29159,0.68686,1
0,0,0,0.29057,0.68813,1
0,0,0,0.28957,0.68939,1
0,0,0,0.28856,0.69064,1
0,0,0,0.28755,0.6919,1
0,0,0,0.28655,0.69315,1
0,0,0,0.28555,0.6944,1
0,0,0,0.28455,0.69565,1
0,0,0,0.28355,0.69689,1
0,0,0,0.28255,0.69813,1
0,0,0,0.28156,0.69937,1
0,0,0,0.28056,0.70061,1
0,0,0,0.27957,0.70184,1
0,0,0,0.27858,0.70308,1
0,0,0,0.2776,0.70431,1
0,0,0,0.27661,0.70553,1
0,0,0,0.27562,0.70676,1
0,0,0,0.27464,0.70798,1
0,0,0,0.27366,0.7092,1
0,0,0,0.27268,0.71041,1
0,0,0,0.2717,0.71163,1
0,0,0,0.27073,0.71284,1
0,0,0,0.26976,0.71405,1
0,0,0,0.26878,0.71525,1
0,0,0,0.26781,0.71646,1
0,0,0,0.26684,0.71766,1
0,0,0,0.26588,0.71886,1
0,0,0,0.26491,0.72005,1
0,0,0,0.26395,0.72125,1
0,0,0,0.26299,0.72244,1
0,0,0,0.26203,0.72363,1
0,0,0,0.26107,0.72481,1
0,0,0,0.26011,0.726,1
0,0,0,0.25916,0.72718,1
0,0,0,0.25821,0.72835,1
0,0,0,0.25726,0.72953,1
0,0,0,0.25631,0.7307,1
0,0,0,0.25536,0.73187,1
0,0,0,0.25441,0.73304,1
0,0,0,0.25347,0.73421,1
0,0,0,0.25253,0.73537,1
0,0,0,0.25159,0.73653,1
0,0,0,0.25065,0.73769,1
0,0,0,0.24971,0.73884,1
0,0,0,0.24877,0.74,1
0,0,0,0.24784,0.74115,1
0,0,0,0.24691,0.74229,1
0,0,0,0.24598,0.74344,1
0,0,0,0.24505,0.74458,1
0,0,0,0.24412,0.74572,1
0,0,0,0.2432,0.74686,1
0,0,0,0.24228,0.74799,1
0,0,0,0.24136,0.74913,1
0,0,0,0.24044,0.75026,1
0,0,0,0.23952,0.75138,1
0,0,0,0.2386,0.75251,1
0,0,0,0.23769,0.75363,1
0,0,0,0.23678,0.75475,1
0,0,0,0.23587,0.75587,1
0,0,0,0.23496,0.75698,1
0,0,0,0.23405,0.75809,1
0,0,0,0.23314,0.7592,1
0,0,0,0.23224,0.76031,1
0,0,0,0.23134,0.76141,1
0,0,0,0.23044,0.76252,1
0,0,0,0.22954,0.76362,1
0,0,0,0.22864,0.76471,1
0,0,0,0.22775,0.76581,1
0,0,0,0.22686,0.7669,1
0,0,0,0.22596,0.76799,1
0,0,0,0.22507,0.76907,1
0,0,0,0.22419,0.77016,1
0,0,0,0.2233,0.77124,1
0,0,0,0.22242,0.77232,1
0,0,0,0.22153,0.77339,1
0,0,0,0.22065,0.77447,1
0,0,0,0.21977,0.77554,1
0,0,0,0.2189,0.77661,1
0,0,0,0.21802,0.77767,1
0,0,0,0.21715,0.77874,1
0,0,0,0.21627,0.7798,1
0,0,0,0.2154,0.78086,1
0,0,0,0.21454,0.78191,1
0,0,0,0.21367,0.78296,1
0,0,0,0.2128,0.78402,1
0,0,0,0.21194,0.78506,1
0,0,0,0.21108,0.78611,1
0,0,0,0.21022,0.78715,1
0,0,0,0.20936,0.78819,1
0,0,0,0.2085,0.78923,1
0,0,0,0.20765,0.79027,1
0,0,0,0.2068,0.7913,1
0,0,0,0.20595,0.79233,1
0,0,0,0.2051,0.79336,1
0,0,0,0.20425,0.79438,1
0,0,0,0.2034,0.79541,1
0,0,0,0.20256,0.79643,1
0,0,0,0.20172,0.79744,1
0,0,0,0.20088,0.79846,1
0,0,0,0.20004,0.79947,1
0,0,0,0.1992,0.80048,1
0,0,0,0.19837,0.80149,1
0,0,0,0.19753,0.80249,1
0,0,0,0.1967,0.8035,1
0,0,0,0.19587,0.8045,1
0,0,0,0.19504,0.80549,1
0,0,0,0.19422,0.80649,1
0,0,0,0.19339,0.80748,1
0,0,0,0.19257,0.80847,1
0,0,0,0.19175,0.80946,1
0,0,0,0.19093,0.81044,1
